upc,product_type,price_excl_tax,price_incl_tax,tax,title,category,url,raw_availability,raw_reviews,in_stock,stock_count,number_of_reviews
36c15687f5ab0f7c,Books,58.09,58.09,0.0,The Lover's Dictionary,Default,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,In stock (3 available),0,True,3,0
cf2f27fdf94ba20e,Books,43.59,43.59,0.0,The Lonely Ones,Childrens,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,In stock (3 available),0,True,3,0
70c7c3ca7f9b2728,Books,33.92,33.92,0.0,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Business,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,In stock (3 available),0,True,3,0
476c7972e9b41891,Books,55.55,55.55,0.0,The Last Painting of Sara de Vos,Historical Fiction,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,In stock (3 available),0,True,3,0
35e69a79d2b1e804,Books,29.64,29.64,0.0,"The Land of 10,000 Madonnas",Young Adult,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,In stock (3 available),0,True,3,0
554e9e2d532b3a87,Books,27.41,27.41,0.0,The Infinities,Fiction,https://books.toscrape.com/catalogue/the-infinities_257/index.html,In stock (3 available),0,True,3,0
ff6bb30dd0c482a6,Books,52.51,52.51,0.0,The Husband's Secret,Fiction,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html,In stock (3 available),0,True,3,0
a8b0ea6490bc818f,Books,47.8,47.8,0.0,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Add a comment,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,In stock (3 available),0,True,3,0
b5da59dd177eb36b,Books,14.54,14.54,0.0,The Guns of August,History,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,In stock (3 available),0,True,3,0
4a0a276409968a73,Books,49.53,49.53,0.0,The Guernsey Literary and Potato Peel Pie Society,Historical Fiction,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,In stock (3 available),0,True,3,0
c88422d8959260ab,Books,43.58,43.58,0.0,The Goldfinch,Default,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,In stock (3 available),0,True,3,0
e2dac1f4739e0bd5,Books,12.3,12.3,0.0,The Giver (The Giver Quartet #1),Default,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,In stock (3 available),0,True,3,0
92dcc54a27107a37,Books,49.47,49.47,0.0,The Girl with All the Gifts,Horror,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,In stock (3 available),0,True,3,0
bfa9cb304075d3e8,Books,22.14,22.14,0.0,The Girl Who Played with Fire (Millennium Trilogy #2),Default,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,In stock (3 available),0,True,3,0
8f5d16a5a9bd58b2,Books,57.48,57.48,0.0,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Add a comment,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,In stock (3 available),0,True,3,0
dd003e904727281a,Books,43.45,43.45,0.0,The Exiled,Mystery,https://books.toscrape.com/catalogue/the-exiled_247/index.html,In stock (3 available),0,True,3,0
b3f2bc2cefb35f05,Books,22.13,22.13,0.0,"The End of Faith: Religion, Terror, and the Future of Reason",Add a comment,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,In stock (3 available),0,True,3,0
c6bf14cb901c63ac,Books,13.03,13.03,0.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,In stock (3 available),0,True,3,0
63c0826ef59eae66,Books,57.35,57.35,0.0,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,In stock (3 available),0,True,3,0
a6ab0cb7106a67f2,Books,44.29,44.29,0.0,The Devil Wears Prada (The Devil Wears Prada #1),Womens Fiction,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,In stock (3 available),0,True,3,0
f51062bf579507d9,Books,52.25,52.25,0.0,The Demon-Haunted World: Science as a Candle in the Dark,Default,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,In stock (3 available),0,True,3,0
b22362b434e8ee62,Books,26.33,26.33,0.0,The Day the Crayons Came Home (Crayons),Childrens,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,In stock (3 available),0,True,3,0
dabf11918b48b40c,Books,22.96,22.96,0.0,The Da Vinci Code (Robert Langdon #2),Fiction,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,In stock (3 available),0,True,3,0
1be6d3b121865edb,Books,19.21,19.21,0.0,The Cuckoo's Calling (Cormoran Strike #1),Mystery,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html,In stock (3 available),0,True,3,0
cad70d6ffd53912f,Books,26.78,26.78,0.0,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Classics,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,In stock (3 available),0,True,3,0
23707d3ddf14a999,Books,41.32,41.32,0.0,The Complete Poems,Add a comment,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,In stock (3 available),0,True,3,0
487449f4f6322f0f,Books,24.55,24.55,0.0,The Catcher in the Rye,Add a comment,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,In stock (3 available),0,True,3,0
b7f475238ed50429,Books,16.26,16.26,0.0,The Cat in the Hat (Beginner Books B-1),Childrens,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,In stock (3 available),0,True,3,0
970bd3316219e7dc,Books,47.84,47.84,0.0,The Case for Christ (Cases for Christianity),Add a comment,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,In stock (3 available),0,True,3,0
a75e274c8814b539,Books,53.49,53.49,0.0,The Book Thief,Default,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,In stock (3 available),0,True,3,0
08decd9664e5d56e,Books,44.84,44.84,0.0,The Book of Basketball: The NBA According to The Sports Guy,Sports and Games,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,In stock (3 available),0,True,3,0
cd3dcd83bb002e78,Books,53.71,53.71,0.0,The Blind Side: Evolution of a Game,Add a comment,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,In stock (3 available),0,True,3,0
b04a6a0db525857d,Books,23.43,23.43,0.0,The Autobiography of Malcolm X,Default,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,In stock (3 available),0,True,3,0
311634df10651e05,Books,34.32,34.32,0.0,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,In stock (3 available),0,True,3,0
2858ac90c4758e1f,Books,22.1,22.1,0.0,The Art of Fielding,Fiction,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,In stock (3 available),0,True,3,0
61002f3b7ba5d780,Books,25.83,25.83,0.0,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,In stock (3 available),0,True,3,0
a11ae5f07572ef49,Books,36.74,36.74,0.0,Stiff: The Curious Lives of Human Cadavers,Nonfiction,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,In stock (3 available),0,True,3,0
f08667e4c0458f37,Books,49.51,49.51,0.0,Spilled Milk: Based on a True Story,Nonfiction,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,In stock (3 available),0,True,3,0
ac27ab4bcd9c492e,Books,48.96,48.96,0.0,Something Borrowed (Darcy & Rachel #1),Womens Fiction,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,In stock (3 available),0,True,3,0
3fc9d51d1c4d6ba7,Books,54.62,54.62,0.0,Something Blue (Darcy & Rachel #2),Womens Fiction,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,In stock (3 available),0,True,3,0
feaaae90514eb2ac,Books,24.72,24.72,0.0,Soldier (Talon #3),Fantasy,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,In stock (3 available),0,True,3,0
c57d3c96af23c297,Books,46.45,46.45,0.0,Shopaholic & Baby (Shopaholic #5),Default,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,In stock (3 available),0,True,3,0
07806456878931bc,Books,52.33,52.33,0.0,Seven Days in the Art World,Add a comment,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,In stock (3 available),0,True,3,0
281a244ce1954711,Books,30.6,30.6,0.0,Seven Brief Lessons on Physics,Science,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,In stock (3 available),0,True,3,0
510832818edb6fbc,Books,14.57,14.57,0.0,Scarlet (The Lunar Chronicles #2),Young Adult,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,In stock (3 available),0,True,3,0
5b2cd5b31a510848,Books,46.29,46.29,0.0,Sarah's Key,Add a comment,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,In stock (3 available),0,True,3,0
7b870bf85d01c2dc,Books,21.57,21.57,0.0,"Saga, Volume 3 (Saga (Collected Editions) #3)",Sequential Art,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,In stock (3 available),0,True,3,0
28921443f052bea6,Books,12.91,12.91,0.0,Running with Scissors,Autobiography,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,In stock (3 available),0,True,3,0
b4f5672f68ec3a83,Books,50.11,50.11,0.0,Rogue Lawyer (Rogue Lawyer #1),Add a comment,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,In stock (3 available),0,True,3,0
89cad3f37c9ce226,Books,41.67,41.67,0.0,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nonfiction,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,In stock (3 available),0,True,3,0
8e9dd8431170c09e,Books,44.88,44.88,0.0,Rework,Business,https://books.toscrape.com/catalogue/rework_212/index.html,In stock (3 available),0,True,3,0
ecdf73ee66c33b17,Books,11.1,11.1,0.0,Reservations for Two,Romance,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,In stock (3 available),0,True,3,0
4c8ece50736f9e88,Books,28.54,28.54,0.0,Red: The True Story of Red Riding Hood,Childrens,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,In stock (3 available),0,True,3,0
2ef5dc7e278e562a,Books,19.07,19.07,0.0,Ready Player One,Science Fiction,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,In stock (3 available),0,True,3,0
3c565df219ba3274,Books,43.55,43.55,0.0,Quiet: The Power of Introverts in a World That Can't Stop Talking,Default,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,In stock (3 available),0,True,3,0
9707989a439757b4,Books,43.63,43.63,0.0,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Sequential Art,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,In stock (3 available),0,True,3,0
cb62418129b864a3,Books,39.13,39.13,0.0,Persepolis: The Story of a Childhood (Persepolis #1-2),Sequential Art,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,In stock (3 available),0,True,3,0
8e2dfd6bcf48e1e6,Books,56.68,56.68,0.0,Packing for Mars: The Curious Science of Life in the Void,Default,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,In stock (3 available),0,True,3,0
09a7b0b566ad6225,Books,14.16,14.16,0.0,Outliers: The Story of Success,Nonfiction,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,In stock (3 available),0,True,3,0
c59283b05905c853,Books,31.45,31.45,0.0,Original Fake,Sequential Art,https://books.toscrape.com/catalogue/original-fake_203/index.html,In stock (3 available),0,True,3,0
8378c899988905ee,Books,24.61,24.61,0.0,Orange Is the New Black,Default,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,In stock (3 available),0,True,3,0
3250650a5c4e6f07,Books,32.87,32.87,0.0,One for the Money (Stephanie Plum #1),Default,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,In stock (3 available),0,True,3,0
cb65e49993db9a93,Books,40.17,40.17,0.0,Notes from a Small Island (Notes From a Small Island #1),Nonfiction,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,In stock (3 available),0,True,3,0
c4d9fce9eff3b8ba,Books,13.51,13.51,0.0,Night (The Night Trilogy #1),Nonfiction,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,In stock (3 available),0,True,3,0
747cf7fca2ccdbd4,Books,38.95,38.95,0.0,Neither Here nor There: Travels in Europe,Travel,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html,In stock (3 available),0,True,3,0
54aeeb4610d3ae08,Books,31.69,31.69,0.0,Naked,Humor,https://books.toscrape.com/catalogue/naked_197/index.html,In stock (3 available),0,True,3,0
7ce5a92baabb6bc0,Books,29.4,29.4,0.0,Morning Star (Red Rising #3),Default,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,In stock (3 available),0,True,3,0
7980fa06f2b704d8,Books,57.83,57.83,0.0,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Nonfiction,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,In stock (3 available),0,True,3,0
e9056f9b5a40a301,Books,55.46,55.46,0.0,Midnight Riot (Peter Grant/ Rivers of London - books #1),Fantasy,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,In stock (3 available),0,True,3,0
abc4a7ee16c21088,Books,57.6,57.6,0.0,Me Talk Pretty One Day,Autobiography,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,In stock (3 available),0,True,3,0
546da23278482b0a,Books,34.98,34.98,0.0,Manuscript Found in Accra,Add a comment,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,In stock (3 available),0,True,3,0
0dcadb06206abd3c,Books,11.87,11.87,0.0,Lust & Wonder,Autobiography,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,In stock (3 available),0,True,3,0
4ef75307fb64e2ad,Books,12.47,12.47,0.0,Lila (Gilead #3),Fiction,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html,In stock (3 available),0,True,3,0
4b3f4f151c99f472,Books,33.26,33.26,0.0,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Science Fiction,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,In stock (3 available),0,True,3,0
c53d9fefcda371e9,Books,59.04,59.04,0.0,Life Without a Recipe,Autobiography,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,In stock (3 available),0,True,3,0
4ec53ff7e2263f32,Books,26.13,26.13,0.0,Life After Life,Default,https://books.toscrape.com/catalogue/life-after-life_187/index.html,In stock (3 available),0,True,3,0
1de75f05d57bfc10,Books,22.2,22.2,0.0,Letter to a Christian Nation,Nonfiction,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,In stock (3 available),0,True,3,0
1246e4ffeb5ac4ea,Books,45.11,45.11,0.0,Let's Pretend This Never Happened: A Mostly True Memoir,Nonfiction,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,In stock (3 available),0,True,3,0
0ce8075fab4a2b5b,Books,43.69,43.69,0.0,Legend (Legend #1),Young Adult,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,In stock (3 available),0,True,3,0
d5e1a9bfe22bbf9f,Books,25.02,25.02,0.0,"Lean In: Women, Work, and the Will to Lead",Default,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,In stock (3 available),0,True,3,0
190fbebbf798c31a,Books,55.5,55.5,0.0,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,In stock (3 available),0,True,3,0
16e843e6b853cc2f,Books,53.04,53.04,0.0,Lady Renegades (Rebel Belle #3),Young Adult,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,In stock (3 available),0,True,3,0
a0dd11f6abc421ec,Books,44.97,44.97,0.0,Jurassic Park (Jurassic Park #1),Fiction,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,In stock (3 available),0,True,3,0
d4a29356fc992879,Books,42.38,42.38,0.0,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Nonfiction,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,In stock (3 available),0,True,3,0
034829ffdd0a0aea,Books,20.11,20.11,0.0,Is Everyone Hanging Out Without Me? (And Other Concerns),Default,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,In stock (3 available),0,True,3,0
a7c3f1010d64799a,Books,56.7,56.7,0.0,Into the Wild,Nonfiction,https://books.toscrape.com/catalogue/into-the-wild_177/index.html,In stock (3 available),0,True,3,0
6c4646d90b60a56c,Books,41.0,41.0,0.0,Inferno (Robert Langdon #4),Fiction,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,In stock (3 available),0,True,3,0
d8292cd5f1aca291,Books,28.85,28.85,0.0,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Nonfiction,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,In stock (3 available),0,True,3,0
61569d12d4ae7161,Books,49.97,49.97,0.0,If I Run (If I Run #1),Christian Fiction,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,In stock (3 available),0,True,3,0
6b32b561dab8036c,Books,19.69,19.69,0.0,I've Got Your Number,Womens Fiction,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,In stock (3 available),0,True,3,0
8010c7c148057fd3,Books,28.88,28.88,0.0,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Nonfiction,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,In stock (3 available),0,True,3,0
6c4d17a46cac8787,Books,33.14,33.14,0.0,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Food and Drink,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,In stock (3 available),0,True,3,0
1812b8f5641287e3,Books,43.7,43.7,0.0,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,In stock (3 available),0,True,3,0
557c03c284be1bf2,Books,54.89,54.89,0.0,House of Leaves,Horror,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,In stock (3 available),0,True,3,0
cc1ac978a6835ef6,Books,37.52,37.52,0.0,Horrible Bear!,Childrens,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,In stock (3 available),0,True,3,0
0cb4856be3694a57,Books,51.07,51.07,0.0,Holidays on Ice,Humor,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,In stock (3 available),0,True,3,0
b003f8bb02f76dc5,Books,44.07,44.07,0.0,Heir to the Sky,Fantasy,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,In stock (3 available),0,True,3,0
621e2c310cec8d32,Books,10.79,10.79,0.0,Green Eggs and Ham (Beginner Books B-16),Childrens,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,In stock (3 available),0,True,3,0
4f6985aca357ae09,Books,42.72,42.72,0.0,"Grayson, Vol 3: Nemesis (Grayson #3)",Sequential Art,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,In stock (3 available),0,True,3,0
c300cc9326592b65,Books,26.66,26.66,0.0,Gratitude,Nonfiction,https://books.toscrape.com/catalogue/gratitude_163/index.html,In stock (3 available),0,True,3,0
d5c588b6f9c015e4,Books,37.6,37.6,0.0,Gone Girl,Default,https://books.toscrape.com/catalogue/gone-girl_162/index.html,In stock (3 available),0,True,3,0
984b3b6e7479b571,Books,42.21,42.21,0.0,Golden (Heart of Dread #3),Young Adult,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,In stock (3 available),0,True,3,0
41fc5dce044f16f5,Books,46.83,46.83,0.0,Girl in the Blue Coat,Historical Fiction,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,In stock (3 available),0,True,3,0
d5f5a122a593b580,Books,45.17,45.17,0.0,"Fruits Basket, Vol. 3 (Fruits Basket #3)",Sequential Art,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,In stock (3 available),0,True,3,0
a9aa3ed5b316470b,Books,51.22,51.22,0.0,"Friday Night Lights: A Town, a Team, and a Dream",Sports and Games,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,In stock (3 available),0,True,3,0
2ed3a794a70aa85f,Books,21.28,21.28,0.0,Fire Bound (Sea Haven/Sisters of the Heart #5),Add a comment,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,In stock (3 available),0,True,3,0
ed813a848580ba50,Books,15.36,15.36,0.0,Fifty Shades Freed (Fifty Shades #3),Adult Fiction,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,In stock (3 available),0,True,3,0
147019cae600694e,Books,38.62,38.62,0.0,Fellside,Default,https://books.toscrape.com/catalogue/fellside_155/index.html,In stock (3 available),0,True,3,0
588ba85ff11a3263,Books,25.4,25.4,0.0,Extreme Prey (Lucas Davenport #26),Mystery,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,In stock (3 available),0,True,3,0
b843f52a986a2914,Books,43.87,43.87,0.0,Eragon (The Inheritance Cycle #1),Fantasy,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,In stock (3 available),0,True,3,0
73f71f9556442117,Books,18.74,18.74,0.0,Eclipse (Twilight #3),Default,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,In stock (3 available),0,True,3,0
36d5884d44484277,Books,54.86,54.86,0.0,Dune (Dune #1),Science Fiction,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,In stock (3 available),0,True,3,0
a7ec599c1a547746,Books,52.62,52.62,0.0,Dracula,Default,https://books.toscrape.com/catalogue/dracula_150/index.html,In stock (3 available),0,True,3,0
98330e431e56a9ea,Books,51.48,51.48,0.0,Do Androids Dream of Electric Sheep? (Blade Runner #1),Science Fiction,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,In stock (3 available),0,True,3,0
81372abc86f65c79,Books,15.28,15.28,0.0,Disrupted: My Misadventure in the Start-Up Bubble,Nonfiction,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,In stock (3 available),0,True,3,0
04d858cdeeee0da4,Books,39.24,39.24,0.0,Dead Wake: The Last Crossing of the Lusitania,Default,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,In stock (3 available),0,True,3,0
d234ddecef49ef4e,Books,17.81,17.81,0.0,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Default,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,In stock (3 available),0,True,3,0
468bd274ac084bb9,Books,56.02,56.02,0.0,Darkfever (Fever #1),Fantasy,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,In stock (3 available),0,True,3,0
66937c669c4da072,Books,23.9,23.9,0.0,Dark Places,Default,https://books.toscrape.com/catalogue/dark-places_144/index.html,In stock (3 available),0,True,3,0
c9782ad2a0ed9331,Books,49.13,49.13,0.0,Crazy Rich Asians (Crazy Rich Asians #1),Fiction,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,In stock (3 available),0,True,3,0
157f693d9e600ccc,Books,10.62,10.62,0.0,Counting Thyme,Childrens,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,In stock (3 available),0,True,3,0
dbe33cf29ef1623d,Books,36.17,36.17,0.0,Cosmos,Add a comment,https://books.toscrape.com/catalogue/cosmos_141/index.html,In stock (3 available),0,True,3,0
396385e3de5d18c3,Books,59.95,59.95,0.0,Civilization and Its Discontents,Psychology,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,In stock (3 available),0,True,3,0
7e9579921e5407cb,Books,26.09,26.09,0.0,Cinder (The Lunar Chronicles #1),Young Adult,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,In stock (3 available),0,True,3,0
ef49db2aaa9bb547,Books,37.35,37.35,0.0,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,In stock (3 available),0,True,3,0
b461cf238506c5b8,Books,24.72,24.72,0.0,Career of Evil (Cormoran Strike #3),Mystery,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,In stock (3 available),0,True,3,0
bbfc4a3b7b6c94a0,Books,35.28,35.28,0.0,Breaking Dawn (Twilight #4),Default,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,In stock (3 available),0,True,3,0
fd2337c1b73b686e,Books,51.32,51.32,0.0,Brave Enough,Nonfiction,https://books.toscrape.com/catalogue/brave-enough_135/index.html,In stock (3 available),0,True,3,0
8e0bc2fe4e7d35b5,Books,21.12,21.12,0.0,Boy Meets Boy,Young Adult,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,In stock (3 available),0,True,3,0
e256de8aa0c2115f,Books,27.35,27.35,0.0,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Nonfiction,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,In stock (3 available),0,True,3,0
